NUM_SINISTRE;NUM_CONTRAT;LIB_BRANCHE;LIB_SOUS_BRANCHE;LIB_PRODUIT;NATURE_SINISTRE;LIB_TYPE_SINISTRE;TAUX_RESPONSABILITE;DATE_SURVENANCE;DATE_DECLARATION;DATE_OUVERTURE;OBSERVATION_SINISTRE;LIB_ETAT_SINISTRE;LIEU_ACCIDENT;MOTIF_REOUVERTURE;MONTANT_ENCAISSE;MONTANT_A_ENCAISSER
20243006482;2024301020599;AUTOMOBILE;AUTOMOBILE;OMNICANAL AUTOMOBILE PACK PERSONALISE;MATERIEL;RECOURS IDA;0;2024-10-01 00:00:00.000;2024-10-02 00:00:00.000;2024-10-02 00:00:00.000;;MISE A JOUR;GABES;;150;0
20113002018;2011301001911;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE LEASING;MATERIEL;DEFENSE JUDICIAIRE;100;2011-07-16 00:00:00.000;2011-07-21 00:00:00.000;2011-07-21 00:00:00.000;RESTE RAJ.;MISE A JOUR;ROUTE MAHDIA ESSAADI SFAX;;6429,746;0
20243006500;2020301010929;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;0;2024-09-30 00:00:00.000;2024-10-02 00:00:00.000;2024-10-02 00:00:00.000;;OUVERTURE;BEN AROUS;;0;0
20213001122;2018301031008;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2021-02-15 00:00:00.000;2021-02-20 00:00:00.000;2021-03-08 00:00:00.000;;CLOTURE;;;0;0
20213000036;2017301032763;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS RESEAU;0;2021-01-03 00:00:00.000;2021-01-06 00:00:00.000;2021-01-06 00:00:00.000;MANQUE RAPPORT LE 11/11/2021;CLOTURE;SOCIETE SACNO MGHIRA TUNIS BEN AROUS;;0;0
20213001197;2018301036482;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS IDA;0;2021-02-22 00:00:00.000;2021-03-09 00:00:00.000;2021-03-11 00:00:00.000;;CLOTURE;;;0;0
20243006511;2019301003448;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE DOUANE;MATERIEL;FACULTATIF;100;2024-10-02 00:00:00.000;2024-10-03 00:00:00.000;2024-10-03 00:00:00.000;;OUVERTURE;ARIANA;;0;0
20243005845;2011301009842;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2024-09-04 00:00:00.000;2024-09-06 00:00:00.000;2024-09-06 00:00:00.000;QUITTANCE ARRIERE LE 03/10/2024.;MISE A JOUR;CENTRE URBAIN NORD;;50,099;0
20243006562;2016301022519;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS IDA;0;2024-09-27 00:00:00.000;2024-10-04 00:00:00.000;2024-10-04 00:00:00.000;;OUVERTURE;SOUSSE;;490;0
20213005431;2019301014435;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2021-12-03 00:00:00.000;2021-12-03 00:00:00.000;2021-12-03 00:00:00.000;MANQUE PHOTOS AV/REP;CLOTURE;AIN ZAGHOUAN;;35,369;0
20203000268;2019301026508;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2020-01-17 00:00:00.000;2020-01-22 00:00:00.000;2020-01-22 00:00:00.000;MANQUE PV 10-5-20 DU 27/01/2020/ A RECTIFIER IMM SUR RAPPORT;CLOTURE;EL GHDHAOUNIA BIR MCHERGA;;158,556;0
20183001017;2016301023674;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2018-02-23 00:00:00.000;2018-02-23 00:00:00.000;2018-03-05 00:00:00.000;MANQUE PV D ENQUETE + RETRAIT CARTE GRISE;CLOTURE;;;0;0
20183001477;2016301025148;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2018-03-25 00:00:00.000;2018-03-26 00:00:00.000;2018-03-26 00:00:00.000;MANQUE VALEUR A NEUF SUR RAPPORT + FACTURE JOINT PORTE ERRONEE;CLOTURE;ZONE TOURISTIQUE DJERBA;;64,975;0
20203100213;2016301025030;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;CORPOREL;NULL;100;2020-01-02 00:00:00.000;2022-10-18 00:00:00.000;2022-10-19 00:00:00.000;VEHICULE BH ASS COTRE TRAC ET REM LLOYD;CLOTURE;MARETH;;7506,103;0
20243006575;2016301005073;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2024-09-27 00:00:00.000;2024-10-04 00:00:00.000;2024-10-04 00:00:00.000;;OUVERTURE;EL GHAZELA - RAOUED;;6512,237;0
20243006602;2019301003838;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2024-09-24 00:00:00.000;2024-10-07 00:00:00.000;2024-10-07 00:00:00.000;;OUVERTURE;;;0;0
20213005782;2019301031931;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;50;2021-12-17 00:00:00.000;2021-12-20 00:00:00.000;2021-12-20 00:00:00.000;DECISION FTUSA DU 13092022 CAS 13;CLOTURE;AV. DE L ENVIRONNEMENT, ROUTE X  - AU NIVEAU D EL MANAR;;3886,629;128,327
20243006612;2017301015672;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2024-10-03 00:00:00.000;2024-10-07 00:00:00.000;2024-10-07 00:00:00.000;;MISE A JOUR;GABES;;0;0
20173005311;2013301000358;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;0;2017-11-03 00:00:00.000;2017-11-06 00:00:00.000;2017-11-06 00:00:00.000;;CLOTURE;;;2514,668;0
20233004602;2018301007031;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2023-07-29 00:00:00.000;2023-08-03 00:00:00.000;2023-08-09 00:00:00.000;;CLOTURE;;;120,793;0
20243006683;2023301030254;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2024-09-10 00:00:00.000;2024-10-09 00:00:00.000;2024-10-09 00:00:00.000;;OUVERTURE;;;0;0
20243003518;2021301031779;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2024-05-25 00:00:00.000;2024-05-30 00:00:00.000;2024-05-30 00:00:00.000;;CLOTURE;;;541,515;0
20243003133;2013301008315;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2024-04-25 00:00:00.000;2024-05-02 00:00:00.000;2024-05-16 00:00:00.000;;CLOTURE;GABES;;0;430
20202000283;2017204001676;RISQUES DIVERS;RESPONSABILITE CIVILE;R.C MEDECIN;CORPOREL;CONTENTIEUX;NULL;2020-09-15 00:00:00.000;2023-06-26 00:00:00.000;2023-06-26 00:00:00.000;DECêS;MISE A JOUR;;;178,5;0
20243006709;2020301012913;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2024-08-28 00:00:00.000;2024-10-09 00:00:00.000;2024-10-09 00:00:00.000;;OUVERTURE;TUNIS;;961,557;0
20193100075;2016301001189;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;CORPOREL;NULL;0;2019-06-30 00:00:00.000;2019-11-15 00:00:00.000;2019-11-19 00:00:00.000;VEHICULE LLOYD CONTRE VEHICULE SALIM ET CAMIONNETTE CTAMA;CLOTURE;KALAAT LADALOUS;;764,5;0
20193100082;2016301025302;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;CORPOREL;NULL;100;2019-04-26 00:00:00.000;2019-11-20 00:00:00.000;2019-11-28 00:00:00.000;CAMIONNETTE SALIM CONTRE VEHICULE CTAMA;CLOTURE;FERIANA;;32902,538;0
20243006684;2019301013996;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS IDA;0;2024-10-07 00:00:00.000;2024-10-09 00:00:00.000;2024-10-09 00:00:00.000;;MISE A JOUR;;;2266,256;88,099
20243002345;2020301010926;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS HORS IDA;0;2024-04-16 00:00:00.000;2024-04-17 00:00:00.000;2024-04-17 00:00:00.000;;MISE A JOUR;TUNIS IBEN SINA;;3614,794;0
20243006072;2020301006067;AUTOMOBILE;AUTOMOBILE;OMNICANAL AUTOMOBILE PACK PERSONALISE;MATERIEL;FACULTATIF;100;2024-09-15 00:00:00.000;2024-09-17 00:00:00.000;2024-09-17 00:00:00.000;;CLOTURE;ARIANA;;321,209;0
20222000036;2021205000503;RISQUES DIVERS;INDIVIDUELLE ACCIDENTS;INDIVIDUELLE ACCIDENTS;CORPOREL;CONTENTIEUX;NULL;2022-03-01 00:00:00.000;2022-03-03 00:00:00.000;2022-03-03 00:00:00.000;JABRI AHMED;REOUVERTURE;;PAS DE FACTURES;0;0
20243006771;2020301010935;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE HORS IDA;100;2024-09-23 00:00:00.000;2024-10-11 00:00:00.000;2024-10-11 00:00:00.000;;OUVERTURE;;;0;0
20243000664;2022301007831;AUTOMOBILE;AUTOMOBILE;OMNICANAL AUTOMOBILE PACK PERSONALISE;MATERIEL;DEFENSE IDA;100;2024-01-29 00:00:00.000;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000;;CLOTURE;;;0;1680,727
20243003667;2018301016204;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2024-05-21 00:00:00.000;2024-05-24 00:00:00.000;2024-06-05 00:00:00.000;;CLOTURE;;;0;12428,058
20243006775;2016301041546;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2024-10-09 00:00:00.000;2024-10-11 00:00:00.000;2024-10-11 00:00:00.000;;OUVERTURE;BEJA;;0;0
20243002798;2023301030254;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS RESEAU;0;2024-04-27 00:00:00.000;2024-05-03 00:00:00.000;2024-05-03 00:00:00.000;;CLOTURE;SIDI SALEM;;48,867;0
20213001935;2019301016473;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;50;2021-04-09 00:00:00.000;2021-04-22 00:00:00.000;2021-04-22 00:00:00.000;PV N¯ 21-5-26 DU 09/04/2021;MISE A JOUR;;;9049,45;0
20173100125;2012301007895;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;CORPOREL;NULL;50;2017-03-23 00:00:00.000;2017-12-21 00:00:00.000;2017-12-26 00:00:00.000;CAMIONNETTE SALIM CONTRE MOTOCYCLETTE NN ASS;CLOTURE;GHANNOUCHE;;395,5;0
20213000519;2020301001255;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2021-01-21 00:00:00.000;2021-01-29 00:00:00.000;2021-02-08 00:00:00.000;SRV 0%;CLOTURE;;;0;0
20213000539;2018301031010;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2021-02-05 00:00:00.000;2021-02-09 00:00:00.000;2021-02-09 00:00:00.000;ARRIERE LE 30/06/2021 ET LE 23/07/2021;CLOTURE;TUNIS;;5252,128;0
20203000059;2016301025030;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE JUDICIAIRE;100;2020-01-02 00:00:00.000;2020-01-06 00:00:00.000;2020-01-07 00:00:00.000;;CLOTURE;;;169,5;0
20233002746;2018301007031;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2023-03-28 00:00:00.000;2023-05-08 00:00:00.000;2023-05-11 00:00:00.000;;CLOTURE;;;1102,116;0
20233003769;2019301032925;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2023-06-23 00:00:00.000;2023-06-26 00:00:00.000;2023-06-26 00:00:00.000;;CLOTURE;BOUZAYEN SFAX;;2129,869;0
20233005832;2018301034781;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2023-09-20 00:00:00.000;2023-09-26 00:00:00.000;2023-10-02 00:00:00.000;;CLOTURE;;;490,298;900
20243005858;2020301003939;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2024-09-06 00:00:00.000;2024-09-09 00:00:00.000;2024-09-09 00:00:00.000;MANQUE CONSTAT LE 10/10/2024.;CLOTURE;TUNIS;;445,815;0
20213000674;2019301026492;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2021-01-28 00:00:00.000;2021-02-04 00:00:00.000;2021-02-16 00:00:00.000;;CLOTURE;;;0;0
20243005342;2019301003061;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS HORS IDA;0;2024-08-19 00:00:00.000;2024-08-19 00:00:00.000;2024-08-19 00:00:00.000;;MISE A JOUR;BAB SAADOUN;;454,387;0
20243002537;2018301007031;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE IDA;100;2024-04-04 00:00:00.000;2024-04-10 00:00:00.000;2024-04-23 00:00:00.000;;CLOTURE;BOUMHAL;;0;321,3
20233100258;2017301014149;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;CORPOREL;NULL;100;2023-08-04 00:00:00.000;2024-10-09 00:00:00.000;2024-10-10 00:00:00.000;VEHICULE BH ASS CONTRE MOTOCYCLE NN ASS    DEMANDE TRANSACTION PAR MAITRE SAADIA BEN HAFSIA;CLOTURE;;;7056,645;0
20241000734;2024101001397;VIE;DECES;TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (BTE);DECES;NORMAL;NULL;2024-06-27 00:00:00.000;2024-09-27 00:00:00.000;2024-10-10 00:00:00.000;;CLOTURE;TUNIS;;15025,044;0
20241000726;2023101000110;VIE;DECES;TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (BTE);DECES;NORMAL;NULL;2024-08-18 00:00:00.000;2024-09-24 00:00:00.000;2024-10-09 00:00:00.000;;CLOTURE;TUNIS;;8151,803;0
20241000730;2021101028312;VIE;DECES;TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (BTE);DECES;NORMAL;NULL;2024-03-25 00:00:00.000;2024-09-26 00:00:00.000;2024-10-10 00:00:00.000;;CLOTURE;TUNIS;;14545,462;0
20243006922;2023301030236;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;0;2024-10-15 00:00:00.000;2024-10-17 00:00:00.000;2024-10-17 00:00:00.000;;OUVERTURE;ROUTE PRINCIPALE N 1 NIVEAU MARETH;;0;0
20193004670;2019301027447;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE JUDICIAIRE;100;2019-07-19 00:00:00.000;2019-08-08 00:00:00.000;2019-10-01 00:00:00.000;;CLOTURE;;;169,5;0
20243006952;2023301014721;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE AMICALE;MATERIEL;RECOURS IDA;0;2024-10-09 00:00:00.000;2024-10-18 00:00:00.000;2024-10-18 00:00:00.000;;OUVERTURE;CITE INTILAKA;;1112,707;0
20243004651;2016301022519;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS HORS IDA;0;2024-07-09 00:00:00.000;2024-07-17 00:00:00.000;2024-07-17 00:00:00.000;RAPPORT RECU , MANQUE PV D ENQUETE LE 21/10/2024;MISE A JOUR;SOUSSE;;5840,799;0
20243006991;2023301033627;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2024-10-21 00:00:00.000;2024-10-21 00:00:00.000;2024-10-21 00:00:00.000;;OUVERTURE;ARIANA;;0;0
20212000166;2021204005501;RISQUES DIVERS;RESPONSABILITE CIVILE;R.C  ETABLISSEMENT  EDUCATION PHYSIQUE ET SPORTIVES;CORPOREL;NORMAL;NULL;2021-08-26 00:00:00.000;2021-09-07 00:00:00.000;2021-09-07 00:00:00.000;FRAIS MEDICAUX DE MR MOHAMED NOUR MANI;CLOTURE;CLUB NAUTIQUE;;0;0
20226000360;2015606001446;INCENDIE;MULTIRISQUES PROFESSIONNELLES;MULTIRISQUE HOTELIER;MATERIEL;NORMAL;NULL;2022-11-13 00:00:00.000;2022-11-17 00:00:00.000;2022-11-18 00:00:00.000;BDG SANS EXPERTISE;CLOTURE;HOTEL PANORAMA AIN DRAHAM;;657;0
20226000306;2018606001302;INCENDIE;MULTIRISQUES PROFESSIONNELLES;MULTIRISQUES PROFESSIONNELLES CENTRALISE;MATERIEL;NORMAL;NULL;2022-09-30 00:00:00.000;2022-10-03 00:00:00.000;2022-10-03 00:00:00.000;;CLOTURE;;;0;0
20243003847;2021301001511;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS IDA;0;2024-06-11 00:00:00.000;2024-06-12 00:00:00.000;2024-06-12 00:00:00.000;;MISE A JOUR;;;1505,039;0
20243003946;2024301020465;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2024-06-18 00:00:00.000;2024-06-18 00:00:00.000;2024-06-18 00:00:00.000;;CLOTURE;CITE EL AMAL  GABES;;360;0
20247000320;2014701000006;GROUPE-MALADIE;MALADIE;SANTE ET PREVOYANCE;INCAPACITE;INDIVIDUEL;NULL;2024-07-29 00:00:00.000;2024-10-01 00:00:00.000;2024-10-22 00:00:00.000;;OUVERTURE;;;5617,528;0
20243003524;2020301013950;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2024-05-30 00:00:00.000;2024-05-31 00:00:00.000;2024-05-31 00:00:00.000;;CLOTURE;RUE FARHAT HACHED;;450;0
20247000321;2014701000006;GROUPE-MALADIE;MALADIE;SANTE ET PREVOYANCE;INCAPACITE;INDIVIDUEL;NULL;2024-08-26 00:00:00.000;2024-10-01 00:00:00.000;2024-10-22 00:00:00.000;;OUVERTURE;TUNIS;;1934,413;0
20247000322;2014701000006;GROUPE-MALADIE;MALADIE;SANTE ET PREVOYANCE;INCAPACITE;INDIVIDUEL;NULL;2024-08-27 00:00:00.000;2024-10-01 00:00:00.000;2024-10-22 00:00:00.000;;OUVERTURE;TUNIS;;6455,855;0
20223006791;2016301046548;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;FACULTATIF;100;2022-11-27 00:00:00.000;2022-11-29 00:00:00.000;2022-11-29 00:00:00.000;;CLOTURE;MENZAH;;6376,753;0
20232000209;2009204000457;RISQUES DIVERS;RESPONSABILITE CIVILE;RESPONSABILITE CIVILE;MATERIEL;NORMAL;NULL;2023-08-18 00:00:00.000;2023-08-18 00:00:00.000;2023-08-21 00:00:00.000;RC PARTNER 5340TU235;CLOTURE;SOCIETE ELFA LAATIRI HAMMAM SOUSSE;;614,083;0
20243007051;2023301030235;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;DEFENSE RESEAU;100;2024-09-23 00:00:00.000;2024-10-23 00:00:00.000;2024-10-23 00:00:00.000;;CLOTURE;;;3732,715;0
20243006126;2021301006757;AUTOMOBILE;AUTOMOBILE;OMNICANAL AUTOMOBILE PACK PERSONALISE;MATERIEL;FACULTATIF;100;2024-09-19 00:00:00.000;2024-09-19 00:00:00.000;2024-09-19 00:00:00.000;;CLOTURE;SOUSSE;;396,564;0
20241000779;2024101001122;VIE;DECES;TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (BTE);DECES;NORMAL;NULL;2024-04-30 00:00:00.000;2024-10-23 00:00:00.000;2024-10-23 00:00:00.000;;CLOTURE;BEJA;;15421,482;0
20243003836;2018301009738;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2024-05-29 00:00:00.000;2024-05-29 00:00:00.000;2024-06-12 00:00:00.000;;CLOTURE;MSAKEN;;0;1271,841
20233007457;2021301011821;AUTOMOBILE;AUTOMOBILE;OMNICANAL AUTOMOBILE PACK2;MATERIEL;RECOURS HORS IDA;0;2023-12-06 00:00:00.000;2023-12-11 00:00:00.000;2023-12-11 00:00:00.000;;MISE A JOUR;ENNASER;;1196,997;0
20213000744;2019301003073;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2021-01-30 00:00:00.000;2021-02-01 00:00:00.000;2021-02-18 00:00:00.000;;REOUVERTURE;;;0;0
20223006850;2021301031779;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;MATERIEL;RECOURS HORS IDA;0;2022-11-27 00:00:00.000;2022-12-02 00:00:00.000;2022-12-02 00:00:00.000;;MISE A JOUR;;;532,443;0
20213000750;2019301003161;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2021-02-15 00:00:00.000;2021-02-18 00:00:00.000;2021-02-18 00:00:00.000;;CLOTURE;;;0;0
20213000795;2019301020607;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2021-02-19 00:00:00.000;2021-02-20 00:00:00.000;2021-02-20 00:00:00.000;;CLOTURE;AVENUE HABIB BOURGUIBA;;1318,831;0
20243007098;2018301034206;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2024-10-22 00:00:00.000;2024-10-25 00:00:00.000;2024-10-25 00:00:00.000;;MISE A JOUR;TUNIS;;0;0
20243200009;2022301000528;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE AMICALE;ASSISTANCE;VOITURE DE REMPLACEMENT;0;2024-06-06 00:00:00.000;2024-06-06 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;;;91;0
20243200010;2021301011750;AUTOMOBILE;AUTOMOBILE;OMNICANAL AUTOMOBILE PACK2;ASSISTANCE;VOITURE DE REMPLACEMENT;0;2024-06-24 00:00:00.000;2024-06-24 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;;;451;0
20243200093;2019301013442;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;ASSISTANCE;REMORQUAGE SUITE SINISTRE;0;2024-05-26 00:00:00.000;2024-05-26 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;El Manar;;35,31;0
20243200094;2019301013442;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;ASSISTANCE;REMORQUAGE SUITE SINISTRE;0;2024-05-26 00:00:00.000;2024-05-26 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;El Manar;;35,7;0
20243200115;2022301006655;AUTOMOBILE;AUTOMOBILE;OMNICANAL AUTOMOBILE PACK1;ASSISTANCE;REMORQUAGE SUITE PANNE;0;2024-05-14 00:00:00.000;2024-05-14 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;Kasserine Nord;;330,61;0
20243200131;2017301015603;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;ASSISTANCE;REMORQUAGE SUITE PANNE;0;2024-05-04 00:00:00.000;2024-05-04 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;El Hamma;;79,18;0
20243200136;2019301000101;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;ASSISTANCE;REMORQUAGE SUITE PANNE;0;2024-05-29 00:00:00.000;2024-05-29 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;Gabes;;46,01;0
20243200148;2024301017030;AUTOMOBILE;AUTOMOBILE;OMNICANAL AUTOMOBILE PACK2;ASSISTANCE;REMORQUAGE SUITE PANNE;0;2024-05-23 00:00:00.000;2024-05-23 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;Khetmine;;58,31;0
20243200181;2022301000528;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE AMICALE;ASSISTANCE;REMORQUAGE SUITE SINISTRE;0;2024-06-05 00:00:00.000;2024-06-05 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;Bou Argoub;;122,808;0
20243200185;2023301017179;AUTOMOBILE;AUTOMOBILE;OMNICANAL AUTOMOBILE PACK PERSONALISE;ASSISTANCE;REMORQUAGE SUITE PANNE;0;2024-06-12 00:00:00.000;2024-06-12 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;El Kram;;39,27;0
20243200203;2010301005315;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;ASSISTANCE;REMORQUAGE SUITE PANNE;0;2024-06-18 00:00:00.000;2024-06-18 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;Bou Mhel El Bassatine;;39,27;0
20243200242;2022301013917;AUTOMOBILE;AUTOMOBILE;OMNICANAL AUTOMOBILE PACK2;ASSISTANCE;REMORQUAGE SUITE PANNE;0;2024-06-19 00:00:00.000;2024-06-19 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;Msaken;;58,31;0
20243200259;2019301024478;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;ASSISTANCE;REMORQUAGE SUITE SINISTRE;0;2024-06-24 00:00:00.000;2024-06-24 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;La Marsa;;49;0
20243200271;2024301015573;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE II;ASSISTANCE;REMORQUAGE SUITE PANNE;0;2024-06-30 00:00:00.000;2024-06-30 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;Sousse Ville;;35,31;0
20243200275;2019301001341;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;ASSISTANCE;REMORQUAGE SUITE PANNE;0;2024-06-30 00:00:00.000;2024-06-30 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;Bizerte Nord;;39,27;0
20243200285;2024301022604;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;ASSISTANCE;REMORQUAGE SUITE PANNE;0;2024-06-25 00:00:00.000;2024-06-25 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;Sidi Makhlouf;;134,244;0
20243200335;2019301032936;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;ASSISTANCE;REMORQUAGE SUITE SINISTRE;0;2024-07-04 00:00:00.000;2024-07-04 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;Tunis Ville;;436,254;0
20243200355;2022301006653;AUTOMOBILE;AUTOMOBILE;OMNICANAL AUTOMOBILE PACK1;ASSISTANCE;REMORQUAGE SUITE PANNE;0;2024-07-09 00:00:00.000;2024-07-09 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;Kairouan Nord;;110,638;0
20243200362;2024301017030;AUTOMOBILE;AUTOMOBILE;OMNICANAL AUTOMOBILE PACK2;ASSISTANCE;REMORQUAGE SUITE PANNE;0;2024-07-11 00:00:00.000;2024-07-11 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;Menzel Bourguiba;;58,31;0
20243200369;2024301025156;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;ASSISTANCE;REMORQUAGE SUITE PANNE;0;2024-07-11 00:00:00.000;2024-07-11 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;Zarzis;;81,396;0
20243200371;2023301014176;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;ASSISTANCE;REMORQUAGE SUITE PANNE;0;2024-07-13 00:00:00.000;2024-07-13 00:00:00.000;2024-10-28 00:00:00.000;;CLOTURE;Gabes;;35,31;0
